"","State","Lake.Name","Scientific.Name","Common.Name","Family","Niche","Analyte","Amount","Unit.1","Unit.2"
"185","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"186","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"187","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",3.5,"ng/g","ppb"
"188","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"189","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"190","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",12,"ng/g","ppb"
"191","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",0.09,"ng/g","ppb"
"192","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",0.49,"ng/g","ppb"
"193","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.4,"ng/g","ppb"
"194","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.85,"ng/g","ppb"
"195","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.17,"ng/g","ppb"
"196","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"197","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"198","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",0.38,"ng/g","ppb"
"199","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",0.13,"ng/g","ppb"
"200","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",2.7,"ng/g","ppb"
"201","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"202","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"203","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",7.7,"ng/g","ppb"
"204","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"205","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",0.51,"ng/g","ppb"
"206","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.29,"ng/g","ppb"
"207","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.94,"ng/g","ppb"
"208","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.26,"ng/g","ppb"
"209","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"210","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"211","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",0.85,"ng/g","ppb"
"212","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",0.32,"ng/g","ppb"
"213","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",1.1,"ng/g","ppb"
"214","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",0.11,"ng/g","ppb"
"215","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"216","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",6.1,"ng/g","ppb"
"217","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",0.16,"ng/g","ppb"
"218","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",1,"ng/g","ppb"
"219","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.67,"ng/g","ppb"
"220","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",2,"ng/g","ppb"
"221","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.26,"ng/g","ppb"
"222","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"223","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"224","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"225","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"226","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"227","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"228","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"229","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",22,"ng/g","ppb"
"230","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"231","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",0.78,"ng/g","ppb"
"232","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.77,"ng/g","ppb"
"233","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",1.9,"ng/g","ppb"
"234","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.37,"ng/g","ppb"
"235","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"236","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"237","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"238","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"239","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"240","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"241","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"242","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",11,"ng/g","ppb"
"243","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"244","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",1.1,"ng/g","ppb"
"245","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.76,"ng/g","ppb"
"246","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",2,"ng/g","ppb"
"247","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.58,"ng/g","ppb"
"248","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"249","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"250","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"251","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"252","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"253","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"254","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"255","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",14,"ng/g","ppb"
"256","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"257","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",0.72,"ng/g","ppb"
"258","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.82,"ng/g","ppb"
"259","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",1.8,"ng/g","ppb"
"260","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",NA,"ng/g","ppb"
"261","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"262","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"263","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",0.45,"ng/g","ppb"
"264","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"265","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",2,"ng/g","ppb"
"266","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"267","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"268","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",12,"ng/g","ppb"
"269","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"270","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",1.1,"ng/g","ppb"
"271","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.81,"ng/g","ppb"
"272","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",1.8,"ng/g","ppb"
"273","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.44,"ng/g","ppb"
"274","MI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"275","MI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"276","MI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"277","MI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"278","MI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorohexane sulfonate (PFHxS)",0.2,"ng/g","ppb"
"279","MI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"280","MI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorooctanoate (PFOA)",0.15,"ng/g","ppb"
"281","MI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorooctanesulfonate (PFOS)",7.9,"ng/g","ppb"
"282","MI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorooctane sulfonamide (PFOSA)",0.31,"ng/g","ppb"
"283","MI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorononanoate (PFNA)",4.2,"ng/g","ppb"
"284","MI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorodecanoate (PFDA)",2.3,"ng/g","ppb"
"285","MI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluoroundecanoate (PFUnA)",3.7,"ng/g","ppb"
"286","MI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorododecanoate (PFDoA)",1.1,"ng/g","ppb"
"287","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"288","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"289","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",0.72,"ng/g","ppb"
"290","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"291","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",1.8,"ng/g","ppb"
"292","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"293","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"294","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",9.7,"ng/g","ppb"
"295","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"296","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",1.8,"ng/g","ppb"
"297","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",2.2,"ng/g","ppb"
"298","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",3.6,"ng/g","ppb"
"299","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.83,"ng/g","ppb"
"300","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"301","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"302","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"303","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"304","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"305","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"306","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"307","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",11,"ng/g","ppb"
"308","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"309","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",0.62,"ng/g","ppb"
"310","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.37,"ng/g","ppb"
"311","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.98,"ng/g","ppb"
"312","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",NA,"ng/g","ppb"
"313","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"314","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"315","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",0.69,"ng/g","ppb"
"316","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",0.12,"ng/g","ppb"
"317","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",1.3,"ng/g","ppb"
"318","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"319","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"320","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",10,"ng/g","ppb"
"321","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",0.12,"ng/g","ppb"
"322","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",2.2,"ng/g","ppb"
"323","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",1.6,"ng/g","ppb"
"324","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",3,"ng/g","ppb"
"325","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.61,"ng/g","ppb"
"326","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",0.1,"ng/g","ppb"
"327","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"328","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"329","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"330","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",1,"ng/g","ppb"
"331","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",0.14,"ng/g","ppb"
"332","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",0.21,"ng/g","ppb"
"333","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",16,"ng/g","ppb"
"334","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"335","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",0.8,"ng/g","ppb"
"336","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.53,"ng/g","ppb"
"337","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",1.3,"ng/g","ppb"
"338","MI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.31,"ng/g","ppb"
"339","MI","Lake Superior","Salmo trutta","Brown trout","Salmonidae","P","Perfluorobutanoate (PFBA)",0.47,"ng/g","ppb"
"340","MI","Lake Superior","Salmo trutta","Brown trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"341","MI","Lake Superior","Salmo trutta","Brown trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",0.68,"ng/g","ppb"
"342","MI","Lake Superior","Salmo trutta","Brown trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",0.25,"ng/g","ppb"
"343","MI","Lake Superior","Salmo trutta","Brown trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"344","MI","Lake Superior","Salmo trutta","Brown trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"345","MI","Lake Superior","Salmo trutta","Brown trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"346","MI","Lake Superior","Salmo trutta","Brown trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",35,"ng/g","ppb"
"347","MI","Lake Superior","Salmo trutta","Brown trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",0.26,"ng/g","ppb"
