"","State","Lake","Scientific.Name","Common.Name","Family","Niche","Chemical","Amount","Units.1","Units.2"
"5982","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","8:2 FTS",NA,"ng/g","ppb"
"5983","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFOSA",NA,"ng/g","ppb"
"5984","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","N-MeFOSA",NA,"ng/g","ppb"
"5985","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","N-EtFOSA",NA,"ng/g","ppb"
"5986","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","MeFOSAA",0.094,"ng/g","ppb"
"5987","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","EtFOSAA",NA,"ng/g","ppb"
"5988","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","N-MeFOSE",NA,"ng/g","ppb"
"5989","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","N-EtFOSE",NA,"ng/g","ppb"
"5990","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","HFPO-DA",NA,"ng/g","ppb"
"5991","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","ADONA",NA,"ng/g","ppb"
"5992","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","9Cl-PF3ONS",NA,"ng/g","ppb"
"5993","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","11Cl-PF3OUdS",NA,"ng/g","ppb"
"5994","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","3:3 FTCA",NA,"ng/g","ppb"
"5995","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","5:3 FTCA",NA,"ng/g","ppb"
"5996","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","7:3 FTCA",1.61,"ng/g","ppb"
"5997","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFEESA",NA,"ng/g","ppb"
"5998","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFMPA",NA,"ng/g","ppb"
"5999","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFMBA",NA,"ng/g","ppb"
"6000","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","NFDHA",NA,"ng/g","ppb"
"6001","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFTrDA",1.03,"ng/g","ppb"
"6002","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFBA",NA,"ng/g","ppb"
"6003","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFPeA",NA,"ng/g","ppb"
"6004","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFHxA",NA,"ng/g","ppb"
"6005","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFHpA",NA,"ng/g","ppb"
"6006","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFOA",0.136,"ng/g","ppb"
"6007","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFNA",2.15,"ng/g","ppb"
"6008","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFDA",0.822,"ng/g","ppb"
"6009","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFUnA",1.25,"ng/g","ppb"
"6010","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFDoA",0.368,"ng/g","ppb"
"6011","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFTeDA",0.23,"ng/g","ppb"
"6012","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFBS",NA,"ng/g","ppb"
"6013","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFPeS",NA,"ng/g","ppb"
"6014","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFHxS",0.098,"ng/g","ppb"
"6015","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFHpS",NA,"ng/g","ppb"
"6016","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFOS",3.5,"ng/g","ppb"
"6017","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFNS",NA,"ng/g","ppb"
"6018","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFDS",NA,"ng/g","ppb"
"6019","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFDoS",NA,"ng/g","ppb"
"6020","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","4:2 FTS",NA,"ng/g","ppb"
"6021","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","6:2 FTS",NA,"ng/g","ppb"
"6022","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","8:2 FTS",NA,"ng/g","ppb"
"6023","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFOSA",NA,"ng/g","ppb"
"6024","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","N-MeFOSA",NA,"ng/g","ppb"
"6025","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","N-EtFOSA",NA,"ng/g","ppb"
"6026","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","MeFOSAA",NA,"ng/g","ppb"
"6027","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","EtFOSAA",NA,"ng/g","ppb"
"6028","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","N-MeFOSE",NA,"ng/g","ppb"
"6029","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","N-EtFOSE",NA,"ng/g","ppb"
"6030","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","HFPO-DA",NA,"ng/g","ppb"
"6031","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","ADONA",NA,"ng/g","ppb"
"6032","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","9Cl-PF3ONS",NA,"ng/g","ppb"
"6033","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","11Cl-PF3OUdS",NA,"ng/g","ppb"
"6034","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","3:3 FTCA",NA,"ng/g","ppb"
"6035","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","5:3 FTCA",NA,"ng/g","ppb"
"6036","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","7:3 FTCA",NA,"ng/g","ppb"
"6037","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFEESA",NA,"ng/g","ppb"
"6038","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFMPA",NA,"ng/g","ppb"
"6039","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFMBA",NA,"ng/g","ppb"
"6040","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","NFDHA",NA,"ng/g","ppb"
"6041","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFBA",NA,"ng/g","ppb"
"6042","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFPeA",NA,"ng/g","ppb"
"6043","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFHxA",NA,"ng/g","ppb"
"6044","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFHpA",NA,"ng/g","ppb"
"6045","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFOA",NA,"ng/g","ppb"
"6046","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFNA",0.501,"ng/g","ppb"
"6047","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFDA",0.345,"ng/g","ppb"
"6048","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFUnA",0.493,"ng/g","ppb"
"6049","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFDoA",0.135,"ng/g","ppb"
"6050","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFTrDA",NA,"ng/g","ppb"
"6051","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFTeDA",0.184,"ng/g","ppb"
"6052","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFBS",NA,"ng/g","ppb"
"6053","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFPeS",NA,"ng/g","ppb"
"6054","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFHxS",NA,"ng/g","ppb"
"6055","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFHpS",NA,"ng/g","ppb"
"6056","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFOS",1.38,"ng/g","ppb"
"6057","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFNS",NA,"ng/g","ppb"
"6058","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFDS",NA,"ng/g","ppb"
"6059","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFDoS",NA,"ng/g","ppb"
"6060","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","4:2 FTS",NA,"ng/g","ppb"
"6061","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","6:2 FTS",NA,"ng/g","ppb"
"6062","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","8:2 FTS",NA,"ng/g","ppb"
"6063","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFOSA",NA,"ng/g","ppb"
"6064","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","N-MeFOSA",NA,"ng/g","ppb"
"6065","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","N-EtFOSA",NA,"ng/g","ppb"
"6066","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","MeFOSAA",NA,"ng/g","ppb"
"6067","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","EtFOSAA",NA,"ng/g","ppb"
"6068","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","N-MeFOSE",NA,"ng/g","ppb"
"6069","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","N-EtFOSE",NA,"ng/g","ppb"
"6070","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","HFPO-DA",NA,"ng/g","ppb"
"6071","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","ADONA",NA,"ng/g","ppb"
"6072","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","9Cl-PF3ONS",NA,"ng/g","ppb"
"6073","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","11Cl-PF3OUdS",NA,"ng/g","ppb"
"6074","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","3:3 FTCA",NA,"ng/g","ppb"
"6075","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","5:3 FTCA",NA,"ng/g","ppb"
"6076","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","7:3 FTCA",NA,"ng/g","ppb"
"6077","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFEESA",NA,"ng/g","ppb"
"6078","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFMPA",NA,"ng/g","ppb"
"6079","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFMBA",NA,"ng/g","ppb"
"6080","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","NFDHA",NA,"ng/g","ppb"
"6081","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFBA",NA,"ng/g","ppb"
"6082","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFPeA",NA,"ng/g","ppb"
"6083","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFHxA",NA,"ng/g","ppb"
"6084","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFHpA",NA,"ng/g","ppb"
"6085","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFOA",NA,"ng/g","ppb"
"6086","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFNA",1.23,"ng/g","ppb"
"6087","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFDA",0.795,"ng/g","ppb"
"6088","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFUnA",1.43,"ng/g","ppb"
"6089","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFDoA",0.289,"ng/g","ppb"
"6090","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFTeDA",NA,"ng/g","ppb"
"6091","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFBS",NA,"ng/g","ppb"
"6092","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFPeS",NA,"ng/g","ppb"
"6093","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFHxS",NA,"ng/g","ppb"
"6094","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFHpS",NA,"ng/g","ppb"
"6095","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFOS",3.42,"ng/g","ppb"
"6096","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFNS",NA,"ng/g","ppb"
"6097","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFDS",NA,"ng/g","ppb"
"6098","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFDoS",NA,"ng/g","ppb"
"6099","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","4:2 FTS",NA,"ng/g","ppb"
"6100","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","6:2 FTS",NA,"ng/g","ppb"
"6101","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","8:2 FTS",NA,"ng/g","ppb"
"6102","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFOSA",NA,"ng/g","ppb"
"6103","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","N-MeFOSA",NA,"ng/g","ppb"
"6104","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","N-EtFOSA",NA,"ng/g","ppb"
"6105","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","MeFOSAA",NA,"ng/g","ppb"
"6106","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","EtFOSAA",NA,"ng/g","ppb"
"6107","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","N-MeFOSE",NA,"ng/g","ppb"
"6108","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","N-EtFOSE",NA,"ng/g","ppb"
"6109","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","HFPO-DA",NA,"ng/g","ppb"
"6110","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","ADONA",NA,"ng/g","ppb"
"6111","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","9Cl-PF3ONS",NA,"ng/g","ppb"
"6112","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","11Cl-PF3OUdS",NA,"ng/g","ppb"
"6113","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","3:3 FTCA",NA,"ng/g","ppb"
"6114","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","5:3 FTCA",NA,"ng/g","ppb"
"6115","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","7:3 FTCA",NA,"ng/g","ppb"
"6116","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFEESA",NA,"ng/g","ppb"
"6117","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFMPA",NA,"ng/g","ppb"
"6118","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFMBA",NA,"ng/g","ppb"
"6119","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","NFDHA",NA,"ng/g","ppb"
"6120","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFTrDA",0.781,"ng/g","ppb"
"6121","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFBA",NA,"ng/g","ppb"
"6122","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFPeA",NA,"ng/g","ppb"
"6123","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFHxA",NA,"ng/g","ppb"
"6124","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFHpA",NA,"ng/g","ppb"
"6125","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFOA",NA,"ng/g","ppb"
"6126","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFNA",0.232,"ng/g","ppb"
"6127","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFDA",0.225,"ng/g","ppb"
"6128","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFUnA",0.485,"ng/g","ppb"
"6129","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFDoA",0.156,"ng/g","ppb"
"6130","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFTrDA",NA,"ng/g","ppb"
"6131","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFTeDA",0.201,"ng/g","ppb"
"6132","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFBS",NA,"ng/g","ppb"
"6133","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFPeS",NA,"ng/g","ppb"
"6134","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFHxS",NA,"ng/g","ppb"
"6135","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFHpS",NA,"ng/g","ppb"
"6136","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFOS",1.6,"ng/g","ppb"
"6137","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFNS",NA,"ng/g","ppb"
"6138","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFDS",NA,"ng/g","ppb"
"6139","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFDoS",NA,"ng/g","ppb"
"6140","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","4:2 FTS",NA,"ng/g","ppb"
"6141","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","6:2 FTS",NA,"ng/g","ppb"
"6142","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","8:2 FTS",NA,"ng/g","ppb"
"6143","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFOSA",NA,"ng/g","ppb"
"6144","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","N-MeFOSA",NA,"ng/g","ppb"
"6145","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","N-EtFOSA",NA,"ng/g","ppb"
"6146","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","MeFOSAA",NA,"ng/g","ppb"
"6147","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","EtFOSAA",NA,"ng/g","ppb"
"6148","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","N-MeFOSE",NA,"ng/g","ppb"
"6149","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","N-EtFOSE",NA,"ng/g","ppb"
"6150","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","HFPO-DA",NA,"ng/g","ppb"
"6151","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","ADONA",NA,"ng/g","ppb"
"6152","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","9Cl-PF3ONS",NA,"ng/g","ppb"
"6153","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","11Cl-PF3OUdS",NA,"ng/g","ppb"
"6154","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","3:3 FTCA",NA,"ng/g","ppb"
"6155","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","5:3 FTCA",NA,"ng/g","ppb"
"6156","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","7:3 FTCA",NA,"ng/g","ppb"
"6157","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFEESA",NA,"ng/g","ppb"
"6158","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFMPA",NA,"ng/g","ppb"
"6159","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","PFMBA",NA,"ng/g","ppb"
"6160","MN","Lake Superior","Oncorhynchus kisutch","Coho Salmon","Salmonidae","P","NFDHA",NA,"ng/g","ppb"
"6161","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFBA",NA,"ng/g","ppb"
"6162","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFPeA",NA,"ng/g","ppb"
"6163","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFHxA",NA,"ng/g","ppb"
"6164","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFHpA",NA,"ng/g","ppb"
"6165","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFOA",NA,"ng/g","ppb"
"6166","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFNA",0.318,"ng/g","ppb"
"6167","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFDA",0.194,"ng/g","ppb"
"6168","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFUnA",0.298,"ng/g","ppb"
"6169","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFDoA",NA,"ng/g","ppb"
"6170","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFTrDA",NA,"ng/g","ppb"
"6171","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFTeDA",NA,"ng/g","ppb"
"6172","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFBS",NA,"ng/g","ppb"
"6173","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFPeS",NA,"ng/g","ppb"
"6174","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFHxS",NA,"ng/g","ppb"
"6175","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFHpS",NA,"ng/g","ppb"
"6176","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFOS",0.811,"ng/g","ppb"
"6177","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFNS",NA,"ng/g","ppb"
"6178","MN","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","PFDS",NA,"ng/g","ppb"
