"","State","Lake","Scientific.Name","Common.Name","Family","Niche","Analyte","Amount","Units","Year"
"3494","MI","Lake Michigan","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Tricosanoic acid",99.83,"µg/g",2020
"3495","MI","Lake Michigan","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Lignoceric acid",8.32,"µg/g",2020
"3496","MI","Lake Michigan","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Nervonic acid",133.1,"µg/g",2020
"3497","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Decanoic acid",NA,"µg/g",2020
"3498","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Undecanoic acid",NA,"µg/g",2020
"3499","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Dodecanoic acid",NA,"µg/g",2020
"3500","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Tridecanoic acid",NA,"µg/g",2020
"3501","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Myristic acid",NA,"µg/g",2020
"3502","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Myristoleic acid",NA,"µg/g",2020
"3503","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Pentadecanoic acid",NA,"µg/g",2020
"3504","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","cis-10-Pentadecenoic acid",NA,"µg/g",2020
"3505","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Palmitic acid",930.57,"µg/g",2020
"3506","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","cis-7-Hexadecenoic acid",NA,"µg/g",2020
"3507","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Heptadecanoic acid",27.5,"µg/g",2020
"3508","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","cis-10-Heptadecenoic acid",13.75,"µg/g",2020
"3509","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Stearic acid",279.63,"µg/g",2020
"3510","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Oleic acid",NA,"µg/g",2020
"3511","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Elaidic acid",NA,"µg/g",2020
"3512","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","cis-Vaccenic acid",132.94,"µg/g",2020
"3513","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Linoleic acid",NA,"µg/g",2020
"3514","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Linolelaidic acid",NA,"µg/g",2020
"3515","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Linolenic acid",NA,"µg/g",2020
"3516","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","gamma-Linolenic acid",NA,"µg/g",2020
"3517","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Octadecatetraenoic acid",NA,"µg/g",2020
"3518","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Arachidic acid",NA,"µg/g",2020
"3519","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Eicosenoic acid",NA,"µg/g",2020
"3520","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Eicosadienoic acid",9.17,"µg/g",2020
"3521","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Eicosatrienoic acid",NA,"µg/g",2020
"3522","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Dihomo-gamma-linolenic acid",NA,"µg/g",2020
"3523","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Arachidonic acid",NA,"µg/g",2020
"3524","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Eicosapentaenoic acid",302.55,"µg/g",2020
"3525","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Heneicosanoic acid",NA,"µg/g",2020
"3526","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Behenic acid",NA,"µg/g",2020
"3527","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Erucic acid",NA,"µg/g",2020
"3528","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Cetoleic acid",NA,"µg/g",2020
"3529","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","13,16-Docosadienoic acid",NA,"µg/g",2020
"3530","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Docosapentaenoic acid",142.11,"µg/g",2020
"3531","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Docosahexaenoic acid",1219.37,"µg/g",2020
"3532","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Tricosanoic acid",18.34,"µg/g",2020
"3533","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Lignoceric acid",NA,"µg/g",2020
"3534","MI","Lake Michigan","Perca flavescens","Yellow Perch","Percidae","P","Nervonic acid",32.09,"µg/g",2020
"3535","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Decanoic acid",NA,"µg/g",2020
"3536","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Undecanoic acid",NA,"µg/g",2020
"3537","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Dodecanoic acid",NA,"µg/g",2020
"3538","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Tridecanoic acid",NA,"µg/g",2020
"3539","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Myristic acid",727.24,"µg/g",2020
"3540","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Myristoleic acid",44.06,"µg/g",2020
"3541","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Pentadecanoic acid",71.17,"µg/g",2020
"3542","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","cis-10-Pentadecenoic acid",NA,"µg/g",2020
"3543","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Palmitic acid",4129.3,"µg/g",2020
"3544","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","cis-7-Hexadecenoic acid",1624.31,"µg/g",2020
"3545","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Heptadecanoic acid",104.19,"µg/g",2020
"3546","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","cis-10-Heptadecenoic acid",NA,"µg/g",2020
"3547","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Stearic acid",996.31,"µg/g",2020
"3548","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Oleic acid",4195.75,"µg/g",2020
"3549","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Elaidic acid",NA,"µg/g",2020
"3550","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","cis-Vaccenic acid",828,"µg/g",2020
"3551","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Linoleic acid",922.44,"µg/g",2020
"3552","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Linolelaidic acid",NA,"µg/g",2020
"3553","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Linolenic acid",656.94,"µg/g",2020
"3554","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","gamma-Linolenic acid",35.45,"µg/g",2020
"3555","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Octadecatetraenoic acid",254.51,"µg/g",2020
"3556","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Arachidic acid",30.09,"µg/g",2020
"3557","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Eicosenoic acid",218.46,"µg/g",2020
"3558","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Eicosadienoic acid",213.2,"µg/g",2020
"3559","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Eicosatrienoic acid",NA,"µg/g",2020
"3560","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Dihomo-gamma-linolenic acid",62.42,"µg/g",2020
"3561","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Arachidonic acid",745.7,"µg/g",2020
"3562","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Eicosapentaenoic acid",1252.97,"µg/g",2020
"3563","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Heneicosanoic acid",8.75,"µg/g",2020
"3564","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Behenic acid",NA,"µg/g",2020
"3565","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Erucic acid",33.07,"µg/g",2020
"3566","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Cetoleic acid",NA,"µg/g",2020
"3567","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","13,16-Docosadienoic acid",NA,"µg/g",2020
"3568","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Docosapentaenoic acid",787.65,"µg/g",2020
"3569","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Docosahexaenoic acid",4214.3,"µg/g",2020
"3570","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Tricosanoic acid",457.44,"µg/g",2020
"3571","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Lignoceric acid",19.1,"µg/g",2020
"3572","MI","Lake Superior","Salvelinus namaycush","Lake Trout","Salmonidae","P","Nervonic acid",105.98,"µg/g",2020
"3573","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Decanoic acid",NA,"µg/g",2020
"3574","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Undecanoic acid",NA,"µg/g",2020
"3575","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Dodecanoic acid",NA,"µg/g",2020
"3576","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Tridecanoic acid",NA,"µg/g",2020
"3577","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Myristic acid",219.33,"µg/g",2020
"3578","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Myristoleic acid",17.45,"µg/g",2020
"3579","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Pentadecanoic acid",29.34,"µg/g",2020
"3580","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","cis-10-Pentadecenoic acid",NA,"µg/g",2020
"3581","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Palmitic acid",1683.11,"µg/g",2020
"3582","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","cis-7-Hexadecenoic acid",463.3,"µg/g",2020
"3583","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Heptadecanoic acid",54.08,"µg/g",2020
"3584","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","cis-10-Heptadecenoic acid",NA,"µg/g",2020
"3585","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Stearic acid",401.12,"µg/g",2020
"3586","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Oleic acid",767.73,"µg/g",2020
"3587","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Elaidic acid",NA,"µg/g",2020
"3588","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","cis-Vaccenic acid",418.96,"µg/g",2020
"3589","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Linoleic acid",375.47,"µg/g",2020
"3590","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Linolelaidic acid",NA,"µg/g",2020
"3591","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Linolenic acid",272.83,"µg/g",2020
"3592","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","gamma-Linolenic acid",28.33,"µg/g",2020
"3593","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Octadecatetraenoic acid",NA,"µg/g",2020
"3594","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Arachidic acid",16.2,"µg/g",2020
"3595","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Eicosenoic acid",NA,"µg/g",2020
"3596","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Eicosadienoic acid",76.9,"µg/g",2020
"3597","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Eicosatrienoic acid",NA,"µg/g",2020
"3598","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Dihomo-gamma-linolenic acid",29.63,"µg/g",2020
"3599","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Arachidonic acid",452.56,"µg/g",2020
"3600","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Eicosapentaenoic acid",813.51,"µg/g",2020
"3601","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Heneicosanoic acid",8.82,"µg/g",2020
"3602","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Behenic acid",NA,"µg/g",2020
"3603","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Erucic acid",15.1,"µg/g",2020
"3604","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Cetoleic acid",NA,"µg/g",2020
"3605","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","13,16-Docosadienoic acid",NA,"µg/g",2020
"3606","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Docosapentaenoic acid",378.92,"µg/g",2020
"3607","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Docosahexaenoic acid",1916.63,"µg/g",2020
"3608","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Tricosanoic acid",175.08,"µg/g",2020
"3609","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Lignoceric acid",8.92,"µg/g",2020
"3610","MI","Lake Superior","Coregonus clupeaformis","Lake Whitefish","Salmonidae","BD","Nervonic acid",NA,"µg/g",2020
"3611","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Decanoic acid",NA,"µg/g",2020
"3612","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Undecanoic acid",NA,"µg/g",2020
"3613","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Dodecanoic acid",NA,"µg/g",2020
"3614","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Tridecanoic acid",4.09,"µg/g",2020
"3615","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Myristic acid",458.63,"µg/g",2020
"3616","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Myristoleic acid",58.93,"µg/g",2020
"3617","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Pentadecanoic acid",61.4,"µg/g",2020
"3618","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","cis-10-Pentadecenoic acid",NA,"µg/g",2020
"3619","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Palmitic acid",2618.67,"µg/g",2020
"3620","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","cis-7-Hexadecenoic acid",3080.12,"µg/g",2020
"3621","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Heptadecanoic acid",80.34,"µg/g",2020
"3622","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","cis-10-Heptadecenoic acid",NA,"µg/g",2020
"3623","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Stearic acid",562.65,"µg/g",2020
"3624","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Oleic acid",2735.46,"µg/g",2020
"3625","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Elaidic acid",NA,"µg/g",2020
"3626","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","cis-Vaccenic acid",795.03,"µg/g",2020
"3627","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Linoleic acid",917.7,"µg/g",2020
"3628","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Linolelaidic acid",46.79,"µg/g",2020
"3629","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Linolenic acid",426.79,"µg/g",2020
"3630","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","gamma-Linolenic acid",87.92,"µg/g",2020
"3631","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Octadecatetraenoic acid",NA,"µg/g",2020
"3632","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Arachidic acid",30.83,"µg/g",2020
"3633","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Eicosenoic acid",NA,"µg/g",2020
"3634","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Eicosadienoic acid",111.12,"µg/g",2020
"3635","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Eicosatrienoic acid",NA,"µg/g",2020
"3636","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Dihomo-gamma-linolenic acid",NA,"µg/g",2020
"3637","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Arachidonic acid",584.19,"µg/g",2020
"3638","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Eicosapentaenoic acid",1716.98,"µg/g",2020
"3639","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Heneicosanoic acid",341.93,"µg/g",2020
"3640","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Behenic acid",46.32,"µg/g",2020
"3641","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Erucic acid",11.24,"µg/g",2020
"3642","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Cetoleic acid",NA,"µg/g",2020
"3643","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","13,16-Docosadienoic acid",NA,"µg/g",2020
"3644","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Docosapentaenoic acid",560.82,"µg/g",2020
"3645","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Docosahexaenoic acid",2140.2,"µg/g",2020
"3646","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Tricosanoic acid",146.08,"µg/g",2020
"3647","MI","Lake Superior","Catostomus catostomus","Longnose Sucker","Catostomidae","BD","Lignoceric acid",NA,"µg/g",2020
