"","State","Lake","Scientific.Name","Common.Name","Family","Niche","Analyte","Amount","Unit.1","Unit.2","Year"
"225","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Docosahexaenoic acid",10380.05,"ug/g","ppm",2015
"226","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Tricosanoic acid",964.31,"ug/g","ppm",2015
"227","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Lignoceric acid",67.68,"ug/g","ppm",2015
"228","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Nervonic acid",167.72,"ug/g","ppm",2015
"229","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Decanoic acid",NA,"ug/g","ppm",2015
"230","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Undecanoic acid",NA,"ug/g","ppm",2015
"231","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Dodecanoic acid",NA,"ug/g","ppm",2015
"232","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Tridecanoic acid",NA,"ug/g","ppm",2015
"233","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Myristic acid",481.08,"ug/g","ppm",2015
"234","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Myristoleic acid",53.75,"ug/g","ppm",2015
"235","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Pentadecanoic acid",115.7,"ug/g","ppm",2015
"236","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","cis-10-Pentadecenoic acid",6.24,"ug/g","ppm",2015
"237","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Palmitic acid",3805.46,"ug/g","ppm",2015
"238","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","cis-7-Hexadecenoic acid",3537.82,"ug/g","ppm",2015
"239","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Heptadecanoic acid",161.89,"ug/g","ppm",2015
"240","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","cis-10-Heptadecenoic acid",NA,"ug/g","ppm",2015
"241","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Stearic acid",847.39,"ug/g","ppm",2015
"242","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Oleic acid",3490.57,"ug/g","ppm",2015
"243","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Elaidic acid",20.66,"ug/g","ppm",2015
"244","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","cis-Vaccenic acid",1437.09,"ug/g","ppm",2015
"245","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Linoleic acid",921.88,"ug/g","ppm",2015
"246","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Linolelaidic acid",NA,"ug/g","ppm",2015
"247","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Linolenic acid",378.11,"ug/g","ppm",2015
"248","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","gamma-Linolenic acid",76.49,"ug/g","ppm",2015
"249","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Octadecatetraenoic acid",NA,"ug/g","ppm",2015
"250","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Arachidic acid",53.15,"ug/g","ppm",2015
"251","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Eicosenoic acid",265.6,"ug/g","ppm",2015
"252","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Eicosadienoic acid",69.96,"ug/g","ppm",2015
"253","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Eicosatrienoic acid",NA,"ug/g","ppm",2015
"254","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Dihomo-gamma-linolenic acid",66.69,"ug/g","ppm",2015
"255","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Arachidonic acid",1095.5,"ug/g","ppm",2015
"256","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Eicosapentaenoic acid",1167.79,"ug/g","ppm",2015
"257","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Heneicosanoic acid",14.36,"ug/g","ppm",2015
"258","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Behenic acid",15.05,"ug/g","ppm",2015
"259","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Erucic acid",22.54,"ug/g","ppm",2015
"260","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Cetoleic acid",NA,"ug/g","ppm",2015
"261","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","13,16-Docosadienoic acid",NA,"ug/g","ppm",2015
"262","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Docosapentaenoic acid",642.99,"ug/g","ppm",2015
"263","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Docosahexaenoic acid",688.4,"ug/g","ppm",2015
"264","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Tricosanoic acid",93.62,"ug/g","ppm",2015
"265","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Lignoceric acid",15.9,"ug/g","ppm",2015
"266","MI","Lake Huron","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Nervonic acid",NA,"ug/g","ppm",2015
"267","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Decanoic acid",NA,"ug/g","ppm",2015
"268","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Undecanoic acid",NA,"ug/g","ppm",2015
"269","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Dodecanoic acid",NA,"ug/g","ppm",2015
"270","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Tridecanoic acid",6.22,"ug/g","ppm",2015
"271","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Myristic acid",1262.35,"ug/g","ppm",2015
"272","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Myristoleic acid",118.54,"ug/g","ppm",2015
"273","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Pentadecanoic acid",128.21,"ug/g","ppm",2015
"274","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","cis-10-Pentadecenoic acid",13.44,"ug/g","ppm",2015
"275","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Palmitic acid",6862.65,"ug/g","ppm",2015
"276","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","cis-7-Hexadecenoic acid",4490.97,"ug/g","ppm",2015
"277","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Heptadecanoic acid",186.72,"ug/g","ppm",2015
"278","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","cis-10-Heptadecenoic acid",NA,"ug/g","ppm",2015
"279","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Stearic acid",1539.09,"ug/g","ppm",2015
"280","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Oleic acid",12213.01,"ug/g","ppm",2015
"281","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Elaidic acid",34.48,"ug/g","ppm",2015
"282","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","cis-Vaccenic acid",2433.89,"ug/g","ppm",2015
"283","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Linoleic acid",1606.27,"ug/g","ppm",2015
"284","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Linolelaidic acid",NA,"ug/g","ppm",2015
"285","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Linolenic acid",766.2,"ug/g","ppm",2015
"286","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","gamma-Linolenic acid",100.61,"ug/g","ppm",2015
"287","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Octadecatetraenoic acid",361.72,"ug/g","ppm",2015
"288","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Arachidic acid",51.56,"ug/g","ppm",2015
"289","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Eicosenoic acid",563.66,"ug/g","ppm",2015
"290","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Eicosadienoic acid",393.89,"ug/g","ppm",2015
"291","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Eicosatrienoic acid",220.34,"ug/g","ppm",2015
"292","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Dihomo-gamma-linolenic acid",191.88,"ug/g","ppm",2015
"293","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Arachidonic acid",2407.75,"ug/g","ppm",2015
"294","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Eicosapentaenoic acid",3742.97,"ug/g","ppm",2015
"295","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Heneicosanoic acid",24.23,"ug/g","ppm",2015
"296","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Behenic acid",14.69,"ug/g","ppm",2015
"297","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Erucic acid",94.25,"ug/g","ppm",2015
"298","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Cetoleic acid",NA,"ug/g","ppm",2015
"299","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","13,16-Docosadienoic acid",NA,"ug/g","ppm",2015
"300","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Docosapentaenoic acid",1668.95,"ug/g","ppm",2015
"301","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Docosahexaenoic acid",8879.28,"ug/g","ppm",2015
"302","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Tricosanoic acid",497.67,"ug/g","ppm",2015
"303","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Lignoceric acid",35.48,"ug/g","ppm",2015
"304","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Nervonic acid",208.56,"ug/g","ppm",2015
"305","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Decanoic acid",NA,"ug/g","ppm",2015
"306","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Undecanoic acid",NA,"ug/g","ppm",2015
"307","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Dodecanoic acid",NA,"ug/g","ppm",2015
"308","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Tridecanoic acid",NA,"ug/g","ppm",2015
"309","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Myristic acid",677.82,"ug/g","ppm",2015
"310","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Myristoleic acid",108.9,"ug/g","ppm",2015
"311","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Pentadecanoic acid",68.71,"ug/g","ppm",2015
"312","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","cis-10-Pentadecenoic acid",NA,"ug/g","ppm",2015
"313","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Palmitic acid",3483.75,"ug/g","ppm",2015
"314","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","cis-7-Hexadecenoic acid",3475.84,"ug/g","ppm",2015
"315","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Heptadecanoic acid",124.52,"ug/g","ppm",2015
"316","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","cis-10-Heptadecenoic acid",NA,"ug/g","ppm",2015
"317","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Stearic acid",459.05,"ug/g","ppm",2015
"318","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Oleic acid",5207.18,"ug/g","ppm",2015
"319","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Elaidic acid",19.9,"ug/g","ppm",2015
"320","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","cis-Vaccenic acid",994.86,"ug/g","ppm",2015
"321","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Linoleic acid",822.05,"ug/g","ppm",2015
"322","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Linolelaidic acid",NA,"ug/g","ppm",2015
"323","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Linolenic acid",416.86,"ug/g","ppm",2015
"324","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","gamma-Linolenic acid",64.17,"ug/g","ppm",2015
"325","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Octadecatetraenoic acid",NA,"ug/g","ppm",2015
"326","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Arachidic acid",20.42,"ug/g","ppm",2015
"327","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Eicosenoic acid",NA,"ug/g","ppm",2015
"328","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Eicosadienoic acid",65.99,"ug/g","ppm",2015
"329","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Eicosatrienoic acid",NA,"ug/g","ppm",2015
"330","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Dihomo-gamma-linolenic acid",63.33,"ug/g","ppm",2015
"331","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Arachidonic acid",1715.65,"ug/g","ppm",2015
"332","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Eicosapentaenoic acid",1543.49,"ug/g","ppm",2015
"333","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Heneicosanoic acid",7.78,"ug/g","ppm",2015
"334","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Behenic acid",6.35,"ug/g","ppm",2015
"335","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Erucic acid",NA,"ug/g","ppm",2015
"336","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Cetoleic acid",NA,"ug/g","ppm",2015
"337","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","13,16-Docosadienoic acid",NA,"ug/g","ppm",2015
"338","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Docosapentaenoic acid",669.85,"ug/g","ppm",2015
"339","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Docosahexaenoic acid",4019.03,"ug/g","ppm",2015
"340","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Tricosanoic acid",NA,"ug/g","ppm",2015
"341","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Lignoceric acid",14.45,"ug/g","ppm",2015
"342","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Nervonic acid",45.44,"ug/g","ppm",2015
"343","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Decanoic acid",NA,"ug/g","ppm",2015
"344","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Undecanoic acid",NA,"ug/g","ppm",2015
"345","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Dodecanoic acid",NA,"ug/g","ppm",2015
"346","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Tridecanoic acid",6.82,"ug/g","ppm",2015
"347","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Myristic acid",1214.71,"ug/g","ppm",2015
"348","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Myristoleic acid",77.73,"ug/g","ppm",2015
"349","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Pentadecanoic acid",108.69,"ug/g","ppm",2015
"350","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","cis-10-Pentadecenoic acid",7.28,"ug/g","ppm",2015
"351","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Palmitic acid",5951.31,"ug/g","ppm",2015
"352","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","cis-7-Hexadecenoic acid",3051.45,"ug/g","ppm",2015
"353","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Heptadecanoic acid",154.34,"ug/g","ppm",2015
"354","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","cis-10-Heptadecenoic acid",NA,"ug/g","ppm",2015
"355","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Stearic acid",1448.36,"ug/g","ppm",2015
"356","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Oleic acid",8132.53,"ug/g","ppm",2015
"357","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Elaidic acid",NA,"ug/g","ppm",2015
"358","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","cis-Vaccenic acid",1947.71,"ug/g","ppm",2015
"359","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Linoleic acid",1362.23,"ug/g","ppm",2015
"360","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Linolelaidic acid",NA,"ug/g","ppm",2015
"361","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Linolenic acid",719.09,"ug/g","ppm",2015
"362","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","gamma-Linolenic acid",96.03,"ug/g","ppm",2015
"363","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Octadecatetraenoic acid",359.78,"ug/g","ppm",2015
"364","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Arachidic acid",51.95,"ug/g","ppm",2015
"365","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Eicosenoic acid",348.3,"ug/g","ppm",2015
"366","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Eicosadienoic acid",319.57,"ug/g","ppm",2015
"367","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Eicosatrienoic acid",289.85,"ug/g","ppm",2015
"368","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Dihomo-gamma-linolenic acid",158.6,"ug/g","ppm",2015
"369","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Arachidonic acid",1558.16,"ug/g","ppm",2015
"370","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Eicosapentaenoic acid",3016.94,"ug/g","ppm",2015
"371","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Heneicosanoic acid",23.68,"ug/g","ppm",2015
"372","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Behenic acid",23.48,"ug/g","ppm",2015
"373","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Erucic acid",56.21,"ug/g","ppm",2015
"374","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Cetoleic acid",NA,"ug/g","ppm",2015
"375","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","13,16-Docosadienoic acid",NA,"ug/g","ppm",2015
"376","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Docosapentaenoic acid",1597.84,"ug/g","ppm",2015
"377","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Docosahexaenoic acid",7092.1,"ug/g","ppm",2015
"378","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Tricosanoic acid",NA,"ug/g","ppm",2015
"379","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Lignoceric acid",39.22,"ug/g","ppm",2015
"380","MI","Lake Huron","Salvelinus namaycush","Lake trout","Salmonidae","P","Nervonic acid",127.12,"ug/g","ppm",2015
