EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Analyte,CAS Number,Amount,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort Order
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorononanoate (PFNA),375-95-1,1.56,ng/g,ppb,0.12,0.25,,,,6
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorodecanoate (PFDA),335-76-2,0.71,ng/g,ppb,0.16,0.25,,,,7
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluoroundecanoate (PFUnA),2058-94-8,2.12,ng/g,ppb,0.17,0.25,,,,8
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorododecanoate (PFDoA),307-55-1,0.56,ng/g,ppb,0.09,0.25,,,,9
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorooctanesulfonate (PFOS),1763-23-1,3.08,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorooctane sulfonamide (PFOSA),754-91-6,,ng/g,ppb,0.13,0.25,U,,,13
5,MI,Lake Michigan,GLNS15-2047,776234,776234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Michigan,GLNS15-2047,776234,776234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Michigan,GLNS15-2047,776234,776234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Michigan,GLNS15-2047,776234,776234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Michigan,GLNS15-2047,776234,776234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,MI,Lake Michigan,GLNS15-2047,776234,776234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorononanoate (PFNA),375-95-1,,ng/g,ppb,0.12,0.25,U,,,6
5,MI,Lake Michigan,GLNS15-2047,776234,776234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorodecanoate (PFDA),335-76-2,0.34,ng/g,ppb,0.16,0.25,,,,7
5,MI,Lake Michigan,GLNS15-2047,776234,776234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,0.90,ng/g,ppb,0.17,0.25,,,,8
5,MI,Lake Michigan,GLNS15-2047,776234,776234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.29,ng/g,ppb,0.09,0.25,,,,9
5,MI,Lake Michigan,GLNS15-2047,776234,776234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Michigan,GLNS15-2047,776234,776234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Michigan,GLNS15-2047,776234,776234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,12.70,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Michigan,GLNS15-2047,776234,776234.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.14,ng/g,ppb,0.13,0.25,J,J,Estimated,13
5,MI,Lake Michigan,GLNS15-2050,795234,795234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Michigan,GLNS15-2050,795234,795234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Michigan,GLNS15-2050,795234,795234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Michigan,GLNS15-2050,795234,795234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Michigan,GLNS15-2050,795234,795234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,MI,Lake Michigan,GLNS15-2050,795234,795234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,,ng/g,ppb,0.12,0.25,U,,,6
5,MI,Lake Michigan,GLNS15-2050,795234,795234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,0.18,ng/g,ppb,0.16,0.25,J,J,Estimated,7
5,MI,Lake Michigan,GLNS15-2050,795234,795234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,0.19,ng/g,ppb,0.17,0.25,J,J,Estimated,8
5,MI,Lake Michigan,GLNS15-2050,795234,795234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,,ng/g,ppb,0.09,0.25,U,,,9
5,MI,Lake Michigan,GLNS15-2050,795234,795234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Michigan,GLNS15-2050,795234,795234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Michigan,GLNS15-2050,795234,795234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,9.96,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Michigan,GLNS15-2050,795234,795234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.25,ng/g,ppb,0.13,0.25,J,J,Estimated,13
5,MI,Lake Michigan,GLNS15-2052,794494,794494.1,Sander vitreus,Walleye,Percidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Michigan,GLNS15-2052,794494,794494.1,Sander vitreus,Walleye,Percidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Michigan,GLNS15-2052,794494,794494.1,Sander vitreus,Walleye,Percidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Michigan,GLNS15-2052,794494,794494.1,Sander vitreus,Walleye,Percidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Michigan,GLNS15-2052,794494,794494.1,Sander vitreus,Walleye,Percidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,MI,Lake Michigan,GLNS15-2052,794494,794494.1,Sander vitreus,Walleye,Percidae,P,Perfluorononanoate (PFNA),375-95-1,0.36,ng/g,ppb,0.12,0.25,,,,6
5,MI,Lake Michigan,GLNS15-2052,794494,794494.1,Sander vitreus,Walleye,Percidae,P,Perfluorodecanoate (PFDA),335-76-2,0.66,ng/g,ppb,0.16,0.25,,,,7
5,MI,Lake Michigan,GLNS15-2052,794494,794494.1,Sander vitreus,Walleye,Percidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,1.13,ng/g,ppb,0.17,0.25,,,,8
5,MI,Lake Michigan,GLNS15-2052,794494,794494.1,Sander vitreus,Walleye,Percidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.39,ng/g,ppb,0.09,0.25,,,,9
5,MI,Lake Michigan,GLNS15-2052,794494,794494.1,Sander vitreus,Walleye,Percidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Michigan,GLNS15-2052,794494,794494.1,Sander vitreus,Walleye,Percidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Michigan,GLNS15-2052,794494,794494.1,Sander vitreus,Walleye,Percidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,18.00,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Michigan,GLNS15-2052,794494,794494.1,Sander vitreus,Walleye,Percidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,2.87,ng/g,ppb,0.13,0.25,,,,13
5,MI,Lake Michigan,GLNS15-2053,780174,780174.1,Sander vitreus,Walleye,Percidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Michigan,GLNS15-2053,780174,780174.1,Sander vitreus,Walleye,Percidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Michigan,GLNS15-2053,780174,780174.1,Sander vitreus,Walleye,Percidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Michigan,GLNS15-2053,780174,780174.1,Sander vitreus,Walleye,Percidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Michigan,GLNS15-2053,780174,780174.1,Sander vitreus,Walleye,Percidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,MI,Lake Michigan,GLNS15-2053,780174,780174.1,Sander vitreus,Walleye,Percidae,P,Perfluorononanoate (PFNA),375-95-1,0.24,ng/g,ppb,0.12,0.25,J,J,Estimated,6
5,MI,Lake Michigan,GLNS15-2053,780174,780174.1,Sander vitreus,Walleye,Percidae,P,Perfluorodecanoate (PFDA),335-76-2,0.51,ng/g,ppb,0.16,0.25,,,,7
5,MI,Lake Michigan,GLNS15-2053,780174,780174.1,Sander vitreus,Walleye,Percidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,0.77,ng/g,ppb,0.17,0.25,,,,8
5,MI,Lake Michigan,GLNS15-2053,780174,780174.1,Sander vitreus,Walleye,Percidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.28,ng/g,ppb,0.09,0.25,,,,9
5,MI,Lake Michigan,GLNS15-2053,780174,780174.1,Sander vitreus,Walleye,Percidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Michigan,GLNS15-2053,780174,780174.1,Sander vitreus,Walleye,Percidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Michigan,GLNS15-2053,780174,780174.1,Sander vitreus,Walleye,Percidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,18.30,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Michigan,GLNS15-2053,780174,780174.1,Sander vitreus,Walleye,Percidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.60,ng/g,ppb,0.13,0.25,,,,13
5,MI,Lake Michigan,GLNS15-2054,776874,776874.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Michigan,GLNS15-2054,776874,776874.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Michigan,GLNS15-2054,776874,776874.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Michigan,GLNS15-2054,776874,776874.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Michigan,GLNS15-2054,776874,776874.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,MI,Lake Michigan,GLNS15-2054,776874,776874.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,,ng/g,ppb,0.12,0.25,U,,,6
5,MI,Lake Michigan,GLNS15-2054,776874,776874.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,,ng/g,ppb,0.16,0.25,U,,,7
5,MI,Lake Michigan,GLNS15-2054,776874,776874.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,,ng/g,ppb,0.17,0.25,U,,,8
5,MI,Lake Michigan,GLNS15-2054,776874,776874.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,,ng/g,ppb,0.09,0.25,U,,,9
5,MI,Lake Michigan,GLNS15-2054,776874,776874.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Michigan,GLNS15-2054,776874,776874.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Michigan,GLNS15-2054,776874,776874.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,7.95,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Michigan,GLNS15-2054,776874,776874.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.13,ng/g,ppb,0.13,0.25,J,J,Estimated,13
5,MI,Lake Michigan,GLNS15-2055,807874,807874.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Michigan,GLNS15-2055,807874,807874.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Michigan,GLNS15-2055,807874,807874.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Michigan,GLNS15-2055,807874,807874.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Michigan,GLNS15-2055,807874,807874.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorooctanoate (PFOA),335-67-1,0.45,ng/g,ppb,0.23,0.25,,,,5
5,MI,Lake Michigan,GLNS15-2055,807874,807874.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorononanoate (PFNA),375-95-1,0.90,ng/g,ppb,0.12,0.25,,,,6
5,MI,Lake Michigan,GLNS15-2055,807874,807874.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorodecanoate (PFDA),335-76-2,0.97,ng/g,ppb,0.16,0.25,,,,7
5,MI,Lake Michigan,GLNS15-2055,807874,807874.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluoroundecanoate (PFUnA),2058-94-8,0.94,ng/g,ppb,0.17,0.25,,,,8
5,MI,Lake Michigan,GLNS15-2055,807874,807874.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorododecanoate (PFDoA),307-55-1,0.34,ng/g,ppb,0.09,0.25,,,,9
5,MI,Lake Michigan,GLNS15-2055,807874,807874.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Michigan,GLNS15-2055,807874,807874.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Michigan,GLNS15-2055,807874,807874.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorooctanesulfonate (PFOS),1763-23-1,9.41,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Michigan,GLNS15-2055,807874,807874.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.28,ng/g,ppb,0.13,0.25,,,,13
5,MI,Lake Michigan,GLNS15-2056,776934,776934.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Michigan,GLNS15-2056,776934,776934.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Michigan,GLNS15-2056,776934,776934.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Michigan,GLNS15-2056,776934,776934.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Michigan,GLNS15-2056,776934,776934.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorooctanoate (PFOA),335-67-1,0.65,ng/g,ppb,0.23,0.25,,,,5
5,MI,Lake Michigan,GLNS15-2056,776934,776934.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorononanoate (PFNA),375-95-1,2.37,ng/g,ppb,0.12,0.25,,,,6
5,MI,Lake Michigan,GLNS15-2056,776934,776934.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorodecanoate (PFDA),335-76-2,3.14,ng/g,ppb,0.16,0.25,,,,7
5,MI,Lake Michigan,GLNS15-2056,776934,776934.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluoroundecanoate (PFUnA),2058-94-8,5.39,ng/g,ppb,0.17,0.25,,,,8
5,MI,Lake Michigan,GLNS15-2056,776934,776934.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorododecanoate (PFDoA),307-55-1,1.78,ng/g,ppb,0.09,0.25,,,,9
5,MI,Lake Michigan,GLNS15-2056,776934,776934.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Michigan,GLNS15-2056,776934,776934.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Michigan,GLNS15-2056,776934,776934.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorooctanesulfonate (PFOS),1763-23-1,30.20,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Michigan,GLNS15-2056,776934,776934.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.35,ng/g,ppb,0.13,0.25,,,,13
5,MI,Lake Michigan,GLNS15-2057,814554,814554.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Michigan,GLNS15-2057,814554,814554.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Michigan,GLNS15-2057,814554,814554.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Michigan,GLNS15-2057,814554,814554.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Michigan,GLNS15-2057,814554,814554.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,MI,Lake Michigan,GLNS15-2057,814554,814554.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,0.29,ng/g,ppb,0.12,0.25,,,,6
5,MI,Lake Michigan,GLNS15-2057,814554,814554.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,0.38,ng/g,ppb,0.16,0.25,,,,7
5,MI,Lake Michigan,GLNS15-2057,814554,814554.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,0.42,ng/g,ppb,0.17,0.25,,,,8
5,MI,Lake Michigan,GLNS15-2057,814554,814554.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.14,ng/g,ppb,0.09,0.25,J,J,Estimated,9
5,MI,Lake Michigan,GLNS15-2057,814554,814554.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Michigan,GLNS15-2057,814554,814554.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Michigan,GLNS15-2057,814554,814554.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,9.91,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Michigan,GLNS15-2057,814554,814554.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,ng/g,ppb,0.13,0.25,U,,,13
5,MI,Lake Michigan,GLNS15-2061,795674,795674.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Michigan,GLNS15-2061,795674,795674.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Michigan,GLNS15-2061,795674,795674.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Michigan,GLNS15-2061,795674,795674.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Michigan,GLNS15-2061,795674,795674.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,MI,Lake Michigan,GLNS15-2061,795674,795674.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorononanoate (PFNA),375-95-1,0.29,ng/g,ppb,0.12,0.25,,,,6
5,MI,Lake Michigan,GLNS15-2061,795674,795674.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorodecanoate (PFDA),335-76-2,0.89,ng/g,ppb,0.16,0.25,,,,7
5,MI,Lake Michigan,GLNS15-2061,795674,795674.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,1.18,ng/g,ppb,0.17,0.25,,,,8
5,MI,Lake Michigan,GLNS15-2061,795674,795674.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.65,ng/g,ppb,0.09,0.25,,,,9
5,MI,Lake Michigan,GLNS15-2061,795674,795674.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Michigan,GLNS15-2061,795674,795674.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Michigan,GLNS15-2061,795674,795674.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,22.90,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Michigan,GLNS15-2061,795674,795674.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,ng/g,ppb,0.13,0.25,U,,,13
5,MI,Lake Huron,GLNS15-2093,807354,807354.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Huron,GLNS15-2093,807354,807354.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Huron,GLNS15-2093,807354,807354.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Huron,GLNS15-2093,807354,807354.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Huron,GLNS15-2093,807354,807354.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorooctanoate (PFOA),335-67-1,0.69,ng/g,ppb,0.23,0.25,,,,5
5,MI,Lake Huron,GLNS15-2093,807354,807354.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorononanoate (PFNA),375-95-1,2.22,ng/g,ppb,0.12,0.25,,,,6
5,MI,Lake Huron,GLNS15-2093,807354,807354.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorodecanoate (PFDA),335-76-2,1.95,ng/g,ppb,0.16,0.25,,,,7
